name,state_abbr,lat,long,pop_estimate_2022,county_fips,division,full_name,place_fips,sum_lev,lsadc,display_name,address,url
"Southwest Region School District","AK","59.0455554","-158.9252487","631","","9","Southwest Region School District","00710","970","00","Southwest Region School District","574 Kenny Wren Rd, Dillingham, AK, 99576","https://www.swrsd.org/"
"Southeast Island School District","AK","55.6827733","-133.1623885","170","","9","Southeast Island School District","00700","970","00","Southeast Island School District","1010 Sandy Beach Rd, Thorne Bay, AK, 99919","http://www.sisd.org"
"Chatham School District","AK","58.0583367","-135.4093322","147","","9","Chatham School District","00730","970","00","Chatham School District","500 Big Dog Salmon Way, Angoon, AK, 99820","http://www.chathamsd.org"
"Kuspuk School District","AK","61.5637115","-158.7525402","318","","9","Kuspuk School District","00760","970","00","Kuspuk School District","100 Boundary Ave, Aniak, AK, 99557","http://www.kuspuk.org"
"Yakutat School District","AK","59.7539767","-140.1793425","92","","9","Yakutat School District","00840","970","00","Yakutat School District","429 Forest Hwy, Yakutat, AK, 99689","http://www.yakutatschools.org"
"Yukon Flats School District","AK","66.3182351","-146.7954942","197","","9","Yukon Flats School District","00775","970","00","Yukon Flats School District","123 Hill St, Ft. Yukon, AK, 99740","http://yfsd.org"
"Bullock","AL","32.1017589","-85.7172613","10357","11","6","Bullock County","","50","06","Bullock County","1539 County Rd, Union Springs, AL 36089, USA","https://www.bullockal.com/"
"Valdez City School District","AK","61.1231305","-146.3069548","653","","9","Valdez City School District","00780","970","00","Valdez City School District","1112 W Klutina, Valdez, AK, 99686","http://www.valdezcityschools.org/"
"Chambers","AL","32.9155039","-85.3940321","34772","17","6","Chambers County","","50","06","Chambers County","2 Lafayette St S, La Fayette, AL 36862, USA","http://www.chamberscountyal.gov/"
"Chilton","AL","32.8540514","-86.7266071","45014","21","6","Chilton County","","50","06","Chilton County","500 2nd Ave N, Clanton, AL 35045, USA","https://chiltoncounty.org"
"Choctaw","AL","31.9909539","-88.2488894","12665","23","6","Choctaw County","","50","06","Choctaw County","117 S Mulberry Ave # 1, Butler, AL 36904, USA","https://www.choctawcountyal.org"
"Clay","AL","33.2703999","-85.8635254","14236","27","6","Clay County","","50","06","Clay County","75070 AL-9, Ashland, AL 36251, USA","https://alabamaclaycounty.com/"
"Cleburne","AL","33.6719637","-85.5161261","15056","29","6","Cleburne County","","50","06","Cleburne County","6751 US-78, Heflin, AL 36264, USA","https://www.cleburnecounty.us/"
"Coffee","AL","31.402258","-85.9896022","53465","31","6","Coffee County","","50","06","Coffee County","2, County complex, New Brockton, AL 36351, USA","http://www.coffeecounty.us/"
"Colbert","AL","34.703112","-87.8014569","57227","33","6","Colbert County","","50","06","Colbert County","201 N Main St, Tuscumbia, AL 35674, USA","http://www.colbertcounty.org/"
"Baldwin","AL","30.6592183","-87.7460666","231767","3","6","Baldwin County","","50","06","Baldwin County","Foley, AL 36535, USA","http://www.baldwincountyal.gov/"
"Cullman","AL","34.1319229","-86.8692666","87866","43","6","Cullman County","","50","06","Cullman County","500 2nd Ave SW, Cullman, AL 35055, USA","http://www.co.cullman.al.us/"
"Dale","AL","31.4306536","-85.609476","49326","45","6","Dale County","","50","06","Dale County","202 AL-123, Ozark, AL 36360, USA","http://www.dalecountyal.org/"
"Dallas","AL","32.3335263","-87.11436","38462","47","6","Dallas County","","50","06","Dallas County","102 Church St #104, Selma, AL 36701, USA","http://www.dallascounty-al.org"
"DeKalb","AL","34.4609148","-85.8040207","71608","49","6","DeKalb County","","50","06","DeKalb County","2401 Calvin Dr SW, 2401 Calvin Dr. S W, Fort Payne, AL 35967, USA","https://dekalbcountyal.us"
"Etowah","AL","34.0476407","-86.0342629","103436","55","6","Etowah County","","50","06","Etowah County","801 Forrest Ave # 103, Gadsden, AL 35901, USA","https://etowahcounty.org"
"Fayette","AL","33.7161568","-87.7642923","16321","57","6","Fayette County","","50","06","Fayette County","103 1st Ave NW #2, Fayette, AL 35555, USA","https://fayetteal.org/"
"Geneva","AL","31.0923822","-85.8210224","26659","61","6","Geneva County","","50","06","Geneva County","200 N Commerce St, Geneva, AL 36340, USA","https://genevacountyal.gov"
"Hale","AL","32.7527958","-87.6230608","14785","65","6","Hale County","","50","06","Hale County","1001 Main St, Greensboro, AL 36744, USA","https://www.halecountyal.gov"
"Autauga","AL","32.5322367","-86.6464395","58805","1","6","Autauga County","","50","06","Autauga County","218 N Court St, Prattville, AL 36067, USA","http://www.autaugaco.org/"
"Barbour","AL","31.8702531","-85.4051035","25223","5","6","Barbour County","","50","06","Barbour County","113 Court Sq, Clayton, AL 36016, USA","https://barbour.alacourt.gov/"
"Bibb","AL","33.0158929","-87.1271475","22293","7","6","Bibb County","","50","06","Bibb County","157 SW Davidson Dr, Centreville, AL 35042, USA","https://bibbal.com/"
"Blount","AL","33.9773575","-86.56644","59134","9","6","Blount County","","50","06","Blount County","306 2nd Ave, Hayden, AL 35079, USA","https://blountcountyal.gov/"
"Coosa","AL","32.9314453","-86.2434818","10387","37","6","Coosa County","","50","06","Coosa County","100 Main St, Rockford, AL 35136, USA","https://www.coosacountyal.com/"
"Conecuh","AL","31.4309257","-86.9887221","11597","35","6","Conecuh County","","50","06","Conecuh County","Conecuh County Government Center, 111 Court St, Evergreen, AL 36401, USA","https://www.conecuhcounty.us/"
"Covington","AL","31.2439873","-86.4487206","37570","39","6","Covington County","","50","06","Covington County","290 Hillcrest Dr, Andalusia, AL 36420, USA","http://www.covcounty.com"
"Wrangell School District","AK","56.3153069","-132.3431702","264","","9","Wrangell School District","00810","970","00","Wrangell School District","350 Bennett St, Wrangell, AK, 99929","http://www.wpsd.us/"
"Chugach School District","AK","60.7200175","-146.7261132","637","","9","Chugach School District","00800","970","00","Chugach School District","9312 Vanguard Dr Ste 100, Anchorage, AK, 99507","https://www.chugachschooldistrict.com"
"Lamar","AL","33.7870852","-88.0874309","13972","75","6","Lamar County","","50","06","Lamar County","1118 Co Rd 9, Vernon, AL 35592, USA","https://www.sos.alabama.gov/city-county-lookup/lamar"
"Macon","AL","32.3870267","-85.692887","19532","87","6","Macon County","","50","06","Macon County","","https://maconalabama.com/"
"Marengo","AL","32.2475911","-87.791091","19323","91","6","Marengo County","","50","06","Marengo County","101 E Coats Ave, Linden, AL 36748, USA","https://www.marengocountyal.com/"
"Marshall","AL","34.3095637","-86.3216681","97612","95","6","Marshall County","","50","06","Marshall County","3850 Eddy Scant City Rd, Arab, AL 35016, USA","https://www.marshallal.gov"
"Mobile","AL","30.6845725","-88.1965682","414809","97","6","Mobile County","","50","06","Mobile County","205 Government St #8, Mobile, AL 36602, USA","https://www.mobilecountyal.gov"
"Monroe","AL","31.5803324","-87.3832656","19772","99","6","Monroe County","","50","06","Monroe County","160 Wilcox St, Monroeville, AL 36460, USA","https://www.monroecountyal.com/"
"Morgan","AL","34.4544844","-86.8464021","123421","103","6","Morgan County","","50","06","Morgan County","302 Lee St NE, Decatur, AL 35601, USA","https://morgancounty-al.gov/"
"Perry","AL","32.6390053","-87.2938269","8511","105","6","Perry County","","50","06","Perry County","300 Washington St, Marion, AL 36756, USA","https://www.perrycountyal.gov/"
"Pike","AL","31.7986533","-85.9416076","33009","109","6","Pike County","","50","06","Pike County","900 S Franklin Dr, Troy, AL 36081, USA","https://www.pikecommission.com"
"Randolph","AL","33.2964614","-85.4640637","21967","111","6","Randolph County","","50","06","Randolph County","","https://randolphcountyal.gov/"
"Lauderdale","AL","34.9041221","-87.6509966","93564","77","6","Lauderdale County","","50","06","Lauderdale County","200 S Court St # 303, Florence, AL 35630, USA","https://lauderdalecountyal.gov/"
"Lawrence","AL","34.529776","-87.3218651","33073","79","6","Lawrence County","","50","06","Lawrence County","14451 Market St, Moulton, AL 35650, USA","http://www.lawrencecountyal.org"
"Limestone","AL","34.8102387","-86.9813995","103570","83","6","Limestone County","","50","06","Limestone County","310 W Washington St, Athens, AL 35611, USA","https://www.limestonecounty-al.gov"
"Lowndes","AL","32.147888","-86.6505859","10311","85","6","Lowndes County","","50","06","Lowndes County","105 E Tuskeena St, Hayneville, AL 36040, USA","https://www.lowndes-al.gov/"
"Houston","AL","31.1581831","-85.2964111","107202","69","6","Houston County","","50","06","Houston County","462 N Oates St, Dothan, AL 36303, USA","https://houstoncountyal.gov"
"Escambia","AL","31.1222867","-87.1684097","36757","53","6","Escambia County","","50","06","Escambia County","","https://www.escambiacountyal.gov/"
"Jefferson","AL","33.5534439","-86.8965359","674721","73","6","Jefferson County","","50","06","Jefferson County","716 Richard Arrington Jr Blvd N, Birmingham, AL 35203, USA","http://www.jccal.org/"
"Jackson","AL","34.764114","-85.9800556","52579","71","6","Jackson County","","50","06","Jackson County","305 S Scott St # 21, Scottsboro, AL 35768, USA","https://www.jacksoncountyal.gov"
"St. Clair","AL","33.7194907","-86.3113273","91103","115","6","St. Clair County","","50","06","Saint Clair County","213 Fox Hollow Blvd, Pell City, AL 35125, USA","http://www.stclairco.com"
"Shelby","AL","33.2630428","-86.6780894","223024","117","6","Shelby County","","50","06","Shelby County","200 W College St, Columbiana, AL 35051, USA","http://www.shelbyal.com/"
"Tallapoosa","AL","32.8633076","-85.7996176","41311","123","6","Tallapoosa County","","50","06","Tallapoosa County","125 N Broadnax St, Dadeville, AL 36853, USA","https://tallaco.com"
"Talladega","AL","33.3693135","-86.1759302","82149","121","6","Talladega County","","50","06","Talladega County","1 Court Sq S, Talladega, AL 35160, USA","http://talladegacountyal.org/"
"Walker","AL","33.7915581","-87.3010936","65342","127","6","Walker County","","50","06","Walker County","1801 3rd Ave #113, Jasper, AL 35501, USA","https://www.walkercountyal.us"
"Tuscaloosa","AL","33.2902197","-87.5227834","227036","125","6","Tuscaloosa County","","50","06","Tuscaloosa County","","http://www.tuscco.com/"
"Winston","AL","34.1545665","-87.3653458","23540","133","6","Winston County","","50","06","Winston County","","https://www.sos.alabama.gov/city-county-lookup/winston"
"Wilcox","AL","31.9900824","-87.3049349","10600","131","6","Wilcox County","","50","06","Wilcox County","Wilcox County Courthouse Annex, 12 Water St # 200, Camden, AL 36726, USA","https://wilcoxcountyal.org/"
"Autaugaville","AL","32.4325631","-86.6587521","795","","6","Autaugaville town","03220","160","43","Town of Autaugaville","109 N Taylor St, Autaugaville, AL 36003, USA","https://autaugavilleal.com/"
"Bear Creek","AL","34.2554809","-87.7133988","1047","","6","Bear Creek town","04852","160","43","Town of Bear Creek","340 Main St, Bear Creek, AL 35543, USA",""
"Berlin","AL","34.1953957","-86.7436181","476","","6","Berlin town","05812","160","43","Town of Berlin","461 Co Rd 1615, Cullman, AL 35058, USA","https://berlinal.gov"
"Blue Springs","AL","31.6635156","-85.5035265","84","","6","Blue Springs town","07672","160","43","Town of Blue Springs","2571 AL-10, Clio, AL 36017, USA","http://www.alapark.com/BlueSprings/"
"Brantley","AL","31.5819924","-86.2567836","825","","6","Brantley town","09016","160","43","Town of Brantley","10 Martin Luther King Dr, Brantley, AL 36009, USA","http://www.townofbrantley.org/"
"Cardiff","AL","33.6472903","-86.9306366","52","","6","Cardiff town","12040","160","43","Town of Cardiff","4828 Main St, Adamsville, AL 35005, USA",""
"Guntersville","AL","34.3679473","-86.2523225","8553","","6","Guntersville city","32416","160","25","City of Guntersville","341 Gunter Ave, Guntersville, AL 35976, USA","https://guntersvilleal.org"
"Hamilton","AL","34.1387129","-87.9708334","7042","","6","Hamilton city","32848","160","25","City of Hamilton","736 Military St S, Hamilton, AL 35570, USA","http://www.hamiltoncityal.org"
"Hartselle","AL","34.4404338","-86.9403642","15455","","6","Hartselle city","33448","160","25","City of Hartselle","611 Chestnut St NW, Hartselle, AL 35640, USA","https://www.hartselle.org/"
"Homewood","AL","33.4585496","-86.8096502","26414","","6","Homewood city","35800","160","25","City of Homewood","2850 19th St S, Homewood, AL 35209, USA","https://www.cityofhomewood.com/"
"Hoover","AL","33.3769487","-86.8055789","92606","","6","Hoover city","35896","160","25","City of Hoover","100 Municipal Dr, Hoover, AL 35216, USA","http://www.hooveral.org/"
"Hueytown","AL","33.4086036","-87.0165645","16776","","6","Hueytown city","36448","160","25","City of Hueytown","1322 Hueytown Rd, Hueytown, AL 35023, USA","https://www.hueytownal.gov/"
"Irondale","AL","33.5399144","-86.6590824","13497","","6","Irondale city","37864","160","25","City of Irondale","101 20th St S, Irondale, AL 35210, USA","https://cityofirondaleal.gov/"
"Jacksonville","AL","33.8100663","-85.7552174","14385","","6","Jacksonville city","38272","160","25","City of Jacksonville","320 Church Ave SE, Jacksonville, AL 36265, USA","https://www.jacksonville-al.org/"
"Helena","AL","33.2834239","-86.8791769","20914","","6","Helena city","34024","160","25","City of Helena","816 Hwy 52 W, Helena, AL 35080, USA","https://www.cityofhelena.org/"
"Jasper","AL","33.8560346","-87.2702683","14572","","6","Jasper city","38416","160","25","City of Jasper","400 19th St W, Jasper, AL 35501, USA","https://www.jaspercity.com/"
"Lanett","AL","32.8577677","-85.2077611","6970","","6","Lanett city","41296","160","25","City of Lanett","401 N Lanier Ave, Lanett, AL 36863, USA","http://www.cityoflanett.com"
